Date,Commodity,State,District,Price,Land_Size_Acres,Market,Quantity
2025-02-22,Sesame,Maharashtra,Indore,8706.29,50,Indore,437
2025-02-23,Sesame,Maharashtra,Indore,9267.2,50,Indore,143
2025-02-24,Sesame,Maharashtra,Indore,9389.69,50,Indore,464
2025-02-25,Sesame,Maharashtra,Indore,8570.2,50,Indore,391
2025-02-26,Sesame,Maharashtra,Indore,9142.77,50,Indore,256
2025-02-27,Sesame,Maharashtra,Indore,9542.86,50,Indore,87
2025-02-28,Sesame,Maharashtra,Indore,8672.18,50,Indore,470
2025-03-01,Sesame,Maharashtra,Indore,9292.35,50,Indore,397
2025-03-02,Sesame,Maharashtra,Indore,9103.89,50,Indore,252
2025-03-03,Sesame,Maharashtra,Indore,9226.37,50,Indore,319
2025-03-04,Sesame,Maharashtra,Indore,8713.99,50,Indore,124
2025-03-05,Sesame,Maharashtra,Indore,9514.92,50,Indore,177
2025-03-06,Sesame,Maharashtra,Indore,8744.68,50,Indore,378
2025-03-07,Sesame,Maharashtra,Indore,9139.75,50,Indore,201
2025-03-08,Sesame,Maharashtra,Indore,8930.33,50,Indore,59
2025-03-09,Sesame,Maharashtra,Indore,9111.81,50,Indore,87
2025-03-10,Sesame,Maharashtra,Indore,8657.06,50,Indore,476
2025-03-11,Sesame,Maharashtra,Indore,8584.91,50,Indore,154
2025-03-12,Sesame,Maharashtra,Indore,9040.03,50,Indore,214
2025-03-13,Sesame,Maharashtra,Indore,8844.31,50,Indore,475
2025-03-14,Sesame,Maharashtra,Indore,8834.42,50,Indore,81
2025-03-15,Sesame,Maharashtra,Indore,9118.35,50,Indore,261
2025-03-16,Sesame,Maharashtra,Indore,8506.35,50,Indore,63
2025-03-17,Sesame,Maharashtra,Indore,9316.43,50,Indore,279
2025-03-18,Sesame,Maharashtra,Indore,8989.6,50,Indore,181
2025-03-19,Sesame,Maharashtra,Indore,9181.74,50,Indore,201
2025-03-20,Sesame,Maharashtra,Indore,9110.01,50,Indore,145
2025-03-21,Sesame,Maharashtra,Indore,9125.23,50,Indore,59
2025-03-22,Sesame,Maharashtra,Indore,8589.38,50,Indore,423
2025-03-23,Sesame,Maharashtra,Indore,9296.53,50,Indore,412
2025-03-24,Sesame,Maharashtra,Indore,9026.97,50,Indore,65
2025-03-25,Sesame,Maharashtra,Indore,8800.34,50,Indore,216
2025-03-26,Sesame,Maharashtra,Indore,8902.76,50,Indore,145
2025-03-27,Sesame,Maharashtra,Indore,9046.27,50,Indore,67
2025-03-28,Sesame,Maharashtra,Indore,8988.75,50,Indore,458
2025-03-29,Sesame,Maharashtra,Indore,9110.68,50,Indore,56
2025-03-30,Sesame,Maharashtra,Indore,9424.12,50,Indore,233
2025-03-31,Sesame,Maharashtra,Indore,8613.48,50,Indore,431
2025-04-01,Sesame,Maharashtra,Indore,9145.69,50,Indore,294
2025-04-02,Sesame,Maharashtra,Indore,8884.34,50,Indore,480
2025-04-03,Sesame,Maharashtra,Indore,9254.99,50,Indore,420
2025-04-04,Sesame,Maharashtra,Indore,9395.4,50,Indore,416
2025-04-05,Sesame,Maharashtra,Indore,8961.8,50,Indore,131
2025-04-06,Sesame,Maharashtra,Indore,9084.25,50,Indore,180
2025-04-07,Sesame,Maharashtra,Indore,9257.65,50,Indore,178
2025-04-08,Sesame,Maharashtra,Indore,9186.91,50,Indore,338
2025-04-09,Sesame,Maharashtra,Indore,9258.86,50,Indore,123
2025-04-10,Sesame,Maharashtra,Indore,8786.59,50,Indore,413
2025-04-11,Sesame,Maharashtra,Indore,8714.93,50,Indore,108
2025-04-12,Sesame,Maharashtra,Indore,8522.91,50,Indore,121
2025-04-13,Sesame,Maharashtra,Indore,8798.73,50,Indore,209
2025-04-14,Sesame,Maharashtra,Indore,8825.44,50,Indore,136
2025-04-15,Sesame,Maharashtra,Indore,8800.77,50,Indore,450
2025-04-16,Sesame,Maharashtra,Indore,8984.48,50,Indore,66
2025-04-17,Sesame,Maharashtra,Indore,8985.06,50,Indore,138
2025-04-18,Sesame,Maharashtra,Indore,8802.53,50,Indore,198
2025-04-19,Sesame,Maharashtra,Indore,8918.56,50,Indore,360
2025-04-20,Sesame,Maharashtra,Indore,9054.75,50,Indore,55
2025-04-21,Sesame,Maharashtra,Indore,8559.09,50,Indore,133
2025-04-22,Sesame,Maharashtra,Indore,9070.51,50,Indore,482
2025-04-23,Sesame,Maharashtra,Indore,8598.78,50,Indore,133
2025-04-24,Sesame,Maharashtra,Indore,9205.37,50,Indore,299
2025-04-25,Sesame,Maharashtra,Indore,8814.8,50,Indore,203
2025-04-26,Sesame,Maharashtra,Indore,8775.27,50,Indore,465
2025-04-27,Sesame,Maharashtra,Indore,8210.06,50,Indore,121
2025-04-28,Sesame,Maharashtra,Indore,8935.11,50,Indore,158
2025-04-29,Sesame,Maharashtra,Indore,8756.87,50,Indore,161
2025-04-30,Sesame,Maharashtra,Indore,8771.04,50,Indore,221
2025-05-01,Sesame,Maharashtra,Indore,8681.15,50,Indore,236
2025-05-02,Sesame,Maharashtra,Indore,8886.76,50,Indore,334
2025-05-03,Sesame,Maharashtra,Indore,8936.82,50,Indore,322
2025-05-04,Sesame,Maharashtra,Indore,8824.21,50,Indore,67
2025-05-05,Sesame,Maharashtra,Indore,9063.8,50,Indore,217
2025-05-06,Sesame,Maharashtra,Indore,8442.42,50,Indore,368
2025-05-07,Sesame,Maharashtra,Indore,8469.75,50,Indore,131
2025-05-08,Sesame,Maharashtra,Indore,8758.87,50,Indore,124
2025-05-09,Sesame,Maharashtra,Indore,8824.52,50,Indore,478
2025-05-10,Sesame,Maharashtra,Indore,8769.99,50,Indore,384
2025-05-11,Sesame,Maharashtra,Indore,8217.59,50,Indore,395
2025-05-12,Sesame,Maharashtra,Indore,8231.83,50,Indore,298
2025-05-13,Sesame,Maharashtra,Indore,8525.77,50,Indore,180
2025-05-14,Sesame,Maharashtra,Indore,8032.93,50,Indore,436
2025-05-15,Sesame,Maharashtra,Indore,8636.38,50,Indore,471
2025-05-16,Sesame,Maharashtra,Indore,8523.94,50,Indore,404
2025-05-17,Sesame,Maharashtra,Indore,8260.23,50,Indore,250
2025-05-18,Sesame,Maharashtra,Indore,8357.12,50,Indore,412
2025-05-19,Sesame,Maharashtra,Indore,8543.54,50,Indore,345
2025-05-20,Sesame,Maharashtra,Indore,8050.45,50,Indore,117
2025-05-21,Sesame,Maharashtra,Indore,8305.28,50,Indore,487
2025-05-22,Sesame,Maharashtra,Indore,8394.99,50,Indore,69
2025-05-23,Sesame,Maharashtra,Indore,8371.69,50,Indore,320
2025-05-24,Sesame,Maharashtra,Indore,8367.86,50,Indore,142
2025-05-25,Sesame,Maharashtra,Indore,8844.36,50,Indore,182
2025-05-26,Sesame,Maharashtra,Indore,8708.61,50,Indore,344
2025-05-27,Sesame,Maharashtra,Indore,8218.43,50,Indore,345
2025-05-28,Sesame,Maharashtra,Indore,8087.47,50,Indore,184
2025-05-29,Sesame,Maharashtra,Indore,8261.83,50,Indore,401
2025-05-30,Sesame,Maharashtra,Indore,8741.13,50,Indore,405
2025-05-31,Sesame,Maharashtra,Indore,7721.89,50,Indore,82
2025-06-01,Sesame,Maharashtra,Indore,8372.21,50,Indore,423
2025-06-02,Sesame,Maharashtra,Indore,8241.72,50,Indore,342
2025-06-03,Sesame,Maharashtra,Indore,8680.61,50,Indore,81
2025-06-04,Sesame,Maharashtra,Indore,8602.37,50,Indore,92
2025-06-05,Sesame,Maharashtra,Indore,7854.49,50,Indore,496
2025-06-06,Sesame,Maharashtra,Indore,8640.79,50,Indore,341
2025-06-07,Sesame,Maharashtra,Indore,7568.51,50,Indore,403
2025-06-08,Sesame,Maharashtra,Indore,8439.15,50,Indore,354
2025-06-09,Sesame,Maharashtra,Indore,8452.89,50,Indore,330
2025-06-10,Sesame,Maharashtra,Indore,8734.62,50,Indore,157
2025-06-11,Sesame,Maharashtra,Indore,8284.07,50,Indore,145
2025-06-12,Sesame,Maharashtra,Indore,8003.32,50,Indore,115
2025-06-13,Sesame,Maharashtra,Indore,7886.93,50,Indore,58
2025-06-14,Sesame,Maharashtra,Indore,8614.3,50,Indore,279
2025-06-15,Sesame,Maharashtra,Indore,8672.16,50,Indore,270
2025-06-16,Sesame,Maharashtra,Indore,8015.3,50,Indore,407
2025-06-17,Sesame,Maharashtra,Indore,8143.33,50,Indore,451
2025-06-18,Sesame,Maharashtra,Indore,8532.51,50,Indore,327
2025-06-19,Sesame,Maharashtra,Indore,8341.12,50,Indore,148
2025-06-20,Sesame,Maharashtra,Indore,8041.27,50,Indore,320
2025-06-21,Sesame,Maharashtra,Indore,7856.34,50,Indore,312
2025-06-22,Sesame,Maharashtra,Indore,7818.83,50,Indore,446
2025-06-23,Sesame,Maharashtra,Indore,8344.23,50,Indore,411
2025-06-24,Sesame,Maharashtra,Indore,7935.19,50,Indore,213
2025-06-25,Sesame,Maharashtra,Indore,7910.41,50,Indore,65
2025-06-26,Sesame,Maharashtra,Indore,8203.13,50,Indore,218
2025-06-27,Sesame,Maharashtra,Indore,8030.96,50,Indore,70
2025-06-28,Sesame,Maharashtra,Indore,8110.89,50,Indore,77
2025-06-29,Sesame,Maharashtra,Indore,7884.2,50,Indore,379
2025-06-30,Sesame,Maharashtra,Indore,7859.14,50,Indore,132
2025-07-01,Sesame,Maharashtra,Indore,7735.97,50,Indore,322
2025-07-02,Sesame,Maharashtra,Indore,8156.56,50,Indore,370
2025-07-03,Sesame,Maharashtra,Indore,7957.03,50,Indore,446
2025-07-04,Sesame,Maharashtra,Indore,8007.19,50,Indore,85
2025-07-05,Sesame,Maharashtra,Indore,7601.13,50,Indore,363
2025-07-06,Sesame,Maharashtra,Indore,8103.67,50,Indore,325
2025-07-07,Sesame,Maharashtra,Indore,7976.59,50,Indore,282
2025-07-08,Sesame,Maharashtra,Indore,8090.16,50,Indore,153
2025-07-09,Sesame,Maharashtra,Indore,7962.81,50,Indore,485
2025-07-10,Sesame,Maharashtra,Indore,7933.39,50,Indore,55
2025-07-11,Sesame,Maharashtra,Indore,7289.96,50,Indore,72
2025-07-12,Sesame,Maharashtra,Indore,8165.86,50,Indore,219
2025-07-13,Sesame,Maharashtra,Indore,7417.05,50,Indore,201
2025-07-14,Sesame,Maharashtra,Indore,8113.09,50,Indore,293
2025-07-15,Sesame,Maharashtra,Indore,7769.02,50,Indore,290
2025-07-16,Sesame,Maharashtra,Indore,7297.87,50,Indore,310
2025-07-17,Sesame,Maharashtra,Indore,7743.2,50,Indore,465
2025-07-18,Sesame,Maharashtra,Indore,7308.26,50,Indore,95
2025-07-19,Sesame,Maharashtra,Indore,8080.16,50,Indore,322
2025-07-20,Sesame,Maharashtra,Indore,7582.61,50,Indore,124
2025-07-21,Sesame,Maharashtra,Indore,7414.69,50,Indore,332
2025-07-22,Sesame,Maharashtra,Indore,7915.16,50,Indore,245
2025-07-23,Sesame,Maharashtra,Indore,7694.21,50,Indore,72
2025-07-24,Sesame,Maharashtra,Indore,7853.13,50,Indore,136
2025-07-25,Sesame,Maharashtra,Indore,7653.24,50,Indore,418
2025-07-26,Sesame,Maharashtra,Indore,8024.89,50,Indore,170
2025-07-27,Sesame,Maharashtra,Indore,7548.08,50,Indore,467
2025-07-28,Sesame,Maharashtra,Indore,7186.58,50,Indore,198
2025-07-29,Sesame,Maharashtra,Indore,7322.04,50,Indore,199
2025-07-30,Sesame,Maharashtra,Indore,7772.04,50,Indore,114
2025-07-31,Sesame,Maharashtra,Indore,7435.47,50,Indore,209
2025-08-01,Sesame,Maharashtra,Indore,8009.32,50,Indore,495
2025-08-02,Sesame,Maharashtra,Indore,7264.79,50,Indore,333
2025-08-03,Sesame,Maharashtra,Indore,7913.32,50,Indore,131
2025-08-04,Sesame,Maharashtra,Indore,7469.99,50,Indore,56
2025-08-05,Sesame,Maharashtra,Indore,7984.41,50,Indore,231
2025-08-06,Sesame,Maharashtra,Indore,7736.26,50,Indore,407
2025-08-07,Sesame,Maharashtra,Indore,7634.95,50,Indore,63
2025-08-08,Sesame,Maharashtra,Indore,7769.33,50,Indore,232
2025-08-09,Sesame,Maharashtra,Indore,7931.02,50,Indore,363
2025-08-10,Sesame,Maharashtra,Indore,7540.99,50,Indore,93
2025-08-11,Sesame,Maharashtra,Indore,6986.55,50,Indore,223
2025-08-12,Sesame,Maharashtra,Indore,7903.27,50,Indore,63
2025-08-13,Sesame,Maharashtra,Indore,7455.71,50,Indore,349
2025-08-14,Sesame,Maharashtra,Indore,8299.08,50,Indore,474
2025-08-15,Sesame,Maharashtra,Indore,7344.54,50,Indore,122
2025-08-16,Sesame,Maharashtra,Indore,7405.56,50,Indore,272
2025-08-17,Sesame,Maharashtra,Indore,7737.8,50,Indore,51
2025-08-18,Sesame,Maharashtra,Indore,7737.81,50,Indore,259
2025-08-19,Sesame,Maharashtra,Indore,7631.22,50,Indore,310
2025-08-20,Sesame,Maharashtra,Indore,7331.77,50,Indore,139
2025-08-21,Sesame,Maharashtra,Indore,7147.22,50,Indore,392
2025-08-22,Sesame,Maharashtra,Indore,7287.91,50,Indore,445
2025-08-23,Sesame,Maharashtra,Indore,7032.01,50,Indore,383
2025-08-24,Sesame,Maharashtra,Indore,8102.24,50,Indore,301
2025-08-25,Sesame,Maharashtra,Indore,7172.24,50,Indore,432
2025-08-26,Sesame,Maharashtra,Indore,7388.07,50,Indore,382
2025-08-27,Sesame,Maharashtra,Indore,7680.9,50,Indore,404
2025-08-28,Sesame,Maharashtra,Indore,7471.84,50,Indore,96
2025-08-29,Sesame,Maharashtra,Indore,7290.21,50,Indore,384
2025-08-30,Sesame,Maharashtra,Indore,7420.6,50,Indore,212
2025-08-31,Sesame,Maharashtra,Indore,7280.4,50,Indore,165
2025-09-01,Sesame,Maharashtra,Indore,7384.67,50,Indore,452
2025-09-02,Sesame,Maharashtra,Indore,7576.44,50,Indore,128
2025-09-03,Sesame,Maharashtra,Indore,7146.76,50,Indore,496
2025-09-04,Sesame,Maharashtra,Indore,7780.64,50,Indore,420
2025-09-05,Sesame,Maharashtra,Indore,7477.28,50,Indore,57
2025-09-06,Sesame,Maharashtra,Indore,7279.63,50,Indore,72
2025-09-07,Sesame,Maharashtra,Indore,7359.43,50,Indore,318
2025-09-08,Sesame,Maharashtra,Indore,7804.03,50,Indore,328
2025-09-09,Sesame,Maharashtra,Indore,7699.23,50,Indore,80
2025-09-10,Sesame,Maharashtra,Indore,7525.84,50,Indore,463
2025-09-11,Sesame,Maharashtra,Indore,7274.1,50,Indore,219
2025-09-12,Sesame,Maharashtra,Indore,7625.33,50,Indore,179
2025-09-13,Sesame,Maharashtra,Indore,7459.97,50,Indore,444
2025-09-14,Sesame,Maharashtra,Indore,7980.51,50,Indore,458
2025-09-15,Sesame,Maharashtra,Indore,7446.88,50,Indore,206
2025-09-16,Sesame,Maharashtra,Indore,7964.86,50,Indore,71
2025-09-17,Sesame,Maharashtra,Indore,7519.97,50,Indore,175
2025-09-18,Sesame,Maharashtra,Indore,7152.5,50,Indore,452
2025-09-19,Sesame,Maharashtra,Indore,8454.85,50,Indore,218
2025-09-20,Sesame,Maharashtra,Indore,7034.25,50,Indore,215
2025-09-21,Sesame,Maharashtra,Indore,6878.07,50,Indore,206
2025-09-22,Sesame,Maharashtra,Indore,6851.64,50,Indore,379
2025-09-23,Sesame,Maharashtra,Indore,8299.17,50,Indore,71
2025-09-24,Sesame,Maharashtra,Indore,8117.91,50,Indore,313
2025-09-25,Sesame,Maharashtra,Indore,7527.58,50,Indore,352
2025-09-26,Sesame,Maharashtra,Indore,7618.53,50,Indore,439
2025-09-27,Sesame,Maharashtra,Indore,7567.69,50,Indore,312
2025-09-28,Sesame,Maharashtra,Indore,6965.58,50,Indore,261
2025-09-29,Sesame,Maharashtra,Indore,7939.01,50,Indore,213
2025-09-30,Sesame,Maharashtra,Indore,7904.53,50,Indore,185
2025-10-01,Sesame,Maharashtra,Indore,7141.88,50,Indore,301
2025-10-02,Sesame,Maharashtra,Indore,7614.17,50,Indore,254
2025-10-03,Sesame,Maharashtra,Indore,7499.92,50,Indore,393
2025-10-04,Sesame,Maharashtra,Indore,7464.3,50,Indore,351
2025-10-05,Sesame,Maharashtra,Indore,7329.84,50,Indore,291
2025-10-06,Sesame,Maharashtra,Indore,7506.01,50,Indore,369
2025-10-07,Sesame,Maharashtra,Indore,7388.01,50,Indore,464
2025-10-08,Sesame,Maharashtra,Indore,7871.9,50,Indore,328
2025-10-09,Sesame,Maharashtra,Indore,7551.11,50,Indore,110
2025-10-10,Sesame,Maharashtra,Indore,7358.63,50,Indore,355
2025-10-11,Sesame,Maharashtra,Indore,7566.03,50,Indore,351
2025-10-12,Sesame,Maharashtra,Indore,7538.6,50,Indore,348
2025-10-13,Sesame,Maharashtra,Indore,7533.59,50,Indore,443
2025-10-14,Sesame,Maharashtra,Indore,7799.54,50,Indore,144
2025-10-15,Sesame,Maharashtra,Indore,7521.43,50,Indore,197
2025-10-16,Sesame,Maharashtra,Indore,7441.3,50,Indore,449
2025-10-17,Sesame,Maharashtra,Indore,7213.0,50,Indore,308
2025-10-18,Sesame,Maharashtra,Indore,7627.05,50,Indore,79
2025-10-19,Sesame,Maharashtra,Indore,8012.02,50,Indore,67
2025-10-20,Sesame,Maharashtra,Indore,7610.25,50,Indore,236
2025-10-21,Sesame,Maharashtra,Indore,7506.01,50,Indore,261
2025-10-22,Sesame,Maharashtra,Indore,7438.72,50,Indore,84
2025-10-23,Sesame,Maharashtra,Indore,7158.27,50,Indore,196
2025-10-24,Sesame,Maharashtra,Indore,8038.06,50,Indore,331
2025-10-25,Sesame,Maharashtra,Indore,7840.41,50,Indore,84
2025-10-26,Sesame,Maharashtra,Indore,7935.94,50,Indore,125
2025-10-27,Sesame,Maharashtra,Indore,7790.6,50,Indore,121
2025-10-28,Sesame,Maharashtra,Indore,7484.06,50,Indore,298
2025-10-29,Sesame,Maharashtra,Indore,7641.16,50,Indore,106
2025-10-30,Sesame,Maharashtra,Indore,7596.77,50,Indore,406
2025-10-31,Sesame,Maharashtra,Indore,7632.74,50,Indore,354
2025-11-01,Sesame,Maharashtra,Indore,7645.61,50,Indore,59
2025-11-02,Sesame,Maharashtra,Indore,8111.44,50,Indore,262
2025-11-03,Sesame,Maharashtra,Indore,8397.85,50,Indore,410
2025-11-04,Sesame,Maharashtra,Indore,7541.12,50,Indore,286
2025-11-05,Sesame,Maharashtra,Indore,7763.66,50,Indore,283
2025-11-06,Sesame,Maharashtra,Indore,7891.21,50,Indore,462
2025-11-07,Sesame,Maharashtra,Indore,7543.93,50,Indore,272
2025-11-08,Sesame,Maharashtra,Indore,7865.93,50,Indore,153
2025-11-09,Sesame,Maharashtra,Indore,7967.73,50,Indore,376
2025-11-10,Sesame,Maharashtra,Indore,7851.11,50,Indore,147
2025-11-11,Sesame,Maharashtra,Indore,8075.02,50,Indore,275
2025-11-12,Sesame,Maharashtra,Indore,7899.53,50,Indore,271
2025-11-13,Sesame,Maharashtra,Indore,7052.31,50,Indore,373
2025-11-14,Sesame,Maharashtra,Indore,7636.66,50,Indore,383
2025-11-15,Sesame,Maharashtra,Indore,8367.38,50,Indore,329
2025-11-16,Sesame,Maharashtra,Indore,8106.7,50,Indore,92
2025-11-17,Sesame,Maharashtra,Indore,7108.32,50,Indore,400
2025-11-18,Sesame,Maharashtra,Indore,7523.78,50,Indore,431
2025-11-19,Sesame,Maharashtra,Indore,8206.62,50,Indore,472
2025-11-20,Sesame,Maharashtra,Indore,7830.56,50,Indore,397
2025-11-21,Sesame,Maharashtra,Indore,7206.16,50,Indore,202
2025-11-22,Sesame,Maharashtra,Indore,8348.15,50,Indore,388
2025-11-23,Sesame,Maharashtra,Indore,8261.07,50,Indore,339
2025-11-24,Sesame,Maharashtra,Indore,7808.77,50,Indore,273
2025-11-25,Sesame,Maharashtra,Indore,8444.8,50,Indore,168
2025-11-26,Sesame,Maharashtra,Indore,7847.66,50,Indore,263
2025-11-27,Sesame,Maharashtra,Indore,7912.07,50,Indore,102
2025-11-28,Sesame,Maharashtra,Indore,7967.14,50,Indore,269
2025-11-29,Sesame,Maharashtra,Indore,7558.18,50,Indore,488
2025-11-30,Sesame,Maharashtra,Indore,8264.65,50,Indore,292
2025-12-01,Sesame,Maharashtra,Indore,8310.93,50,Indore,102
2025-12-02,Sesame,Maharashtra,Indore,8031.45,50,Indore,451
2025-12-03,Sesame,Maharashtra,Indore,8395.03,50,Indore,166
2025-12-04,Sesame,Maharashtra,Indore,7719.99,50,Indore,440
2025-12-05,Sesame,Maharashtra,Indore,8417.37,50,Indore,496
2025-12-06,Sesame,Maharashtra,Indore,8323.4,50,Indore,380
2025-12-07,Sesame,Maharashtra,Indore,8032.83,50,Indore,91
2025-12-08,Sesame,Maharashtra,Indore,8378.55,50,Indore,444
2025-12-09,Sesame,Maharashtra,Indore,8004.13,50,Indore,296
2015-12-12,Linseed,Maharashtra,Indore,6504.5,50,Indore,198
2015-12-13,Linseed,Maharashtra,Indore,6430.83,50,Indore,496
2015-12-14,Linseed,Maharashtra,Indore,6094.91,50,Indore,223
2015-12-15,Linseed,Maharashtra,Indore,6536.56,50,Indore,360
2015-12-16,Linseed,Maharashtra,Indore,6784.88,50,Indore,111
2015-12-17,Linseed,Maharashtra,Indore,7128.84,50,Indore,216
2015-12-18,Linseed,Maharashtra,Indore,6341.46,50,Indore,219
2015-12-19,Linseed,Maharashtra,Indore,6725.06,50,Indore,353
2015-12-20,Linseed,Maharashtra,Indore,7032.6,50,Indore,152
2015-12-21,Linseed,Maharashtra,Indore,6055.69,50,Indore,77
2015-12-22,Linseed,Maharashtra,Indore,7044.16,50,Indore,133
2015-12-23,Linseed,Maharashtra,Indore,6578.7,50,Indore,183
2015-12-24,Linseed,Maharashtra,Indore,6555.01,50,Indore,108
2015-12-25,Linseed,Maharashtra,Indore,6384.02,50,Indore,139
2015-12-26,Linseed,Maharashtra,Indore,6451.31,50,Indore,119
2015-12-27,Linseed,Maharashtra,Indore,6350.86,50,Indore,472
2015-12-28,Linseed,Maharashtra,Indore,6302.28,50,Indore,234
2015-12-29,Linseed,Maharashtra,Indore,6736.83,50,Indore,487
2015-12-30,Linseed,Maharashtra,Indore,6949.44,50,Indore,109
2015-12-31,Linseed,Maharashtra,Indore,6314.93,50,Indore,194
2016-01-01,Linseed,Maharashtra,Indore,6434.25,50,Indore,217
2016-01-02,Linseed,Maharashtra,Indore,6733.17,50,Indore,115
2016-01-03,Linseed,Maharashtra,Indore,6335.29,50,Indore,420
2016-01-04,Linseed,Maharashtra,Indore,6756.17,50,Indore,173
2016-01-05,Linseed,Maharashtra,Indore,6615.23,50,Indore,262
2016-01-06,Linseed,Maharashtra,Indore,6217.86,50,Indore,231
2016-01-07,Linseed,Maharashtra,Indore,6863.74,50,Indore,120
2016-01-08,Linseed,Maharashtra,Indore,6566.84,50,Indore,93
2016-01-09,Linseed,Maharashtra,Indore,7055.46,50,Indore,389
2016-01-10,Linseed,Maharashtra,Indore,6701.99,50,Indore,244
2016-01-11,Linseed,Maharashtra,Indore,6559.82,50,Indore,106
2016-01-12,Linseed,Maharashtra,Indore,6775.7,50,Indore,341
2016-01-13,Linseed,Maharashtra,Indore,7170.6,50,Indore,106
2016-01-14,Linseed,Maharashtra,Indore,7362.77,50,Indore,426
2016-01-15,Linseed,Maharashtra,Indore,7000.23,50,Indore,220
2016-01-16,Linseed,Maharashtra,Indore,6657.56,50,Indore,349
2016-01-17,Linseed,Maharashtra,Indore,6855.87,50,Indore,367
2016-01-18,Linseed,Maharashtra,Indore,6828.25,50,Indore,420
2016-01-19,Linseed,Maharashtra,Indore,6824.25,50,Indore,132
2016-01-20,Linseed,Maharashtra,Indore,6804.4,50,Indore,366
2016-01-21,Linseed,Maharashtra,Indore,6602.34,50,Indore,143
2016-01-22,Linseed,Maharashtra,Indore,7195.76,50,Indore,316
2016-01-23,Linseed,Maharashtra,Indore,7172.26,50,Indore,382
2016-01-24,Linseed,Maharashtra,Indore,6931.77,50,Indore,425
2016-01-25,Linseed,Maharashtra,Indore,7313.07,50,Indore,210
2016-01-26,Linseed,Maharashtra,Indore,7123.24,50,Indore,151
2016-01-27,Linseed,Maharashtra,Indore,6621.3,50,Indore,426
2016-01-28,Linseed,Maharashtra,Indore,6860.04,50,Indore,161
2016-01-29,Linseed,Maharashtra,Indore,7420.44,50,Indore,115
2016-01-30,Linseed,Maharashtra,Indore,6877.93,50,Indore,159
2016-01-31,Linseed,Maharashtra,Indore,6787.74,50,Indore,169
2016-02-01,Linseed,Maharashtra,Indore,7221.89,50,Indore,328
2016-02-02,Linseed,Maharashtra,Indore,6930.36,50,Indore,291
2016-02-03,Linseed,Maharashtra,Indore,7191.73,50,Indore,482
2016-02-04,Linseed,Maharashtra,Indore,7021.54,50,Indore,197
2016-02-05,Linseed,Maharashtra,Indore,6802.07,50,Indore,291
2016-02-06,Linseed,Maharashtra,Indore,6841.63,50,Indore,271
2016-02-07,Linseed,Maharashtra,Indore,6552.15,50,Indore,320
2016-02-08,Linseed,Maharashtra,Indore,6734.42,50,Indore,499
2016-02-09,Linseed,Maharashtra,Indore,7262.4,50,Indore,335
2016-02-10,Linseed,Maharashtra,Indore,7443.33,50,Indore,53
2016-02-11,Linseed,Maharashtra,Indore,6905.98,50,Indore,369
2016-02-12,Linseed,Maharashtra,Indore,6683.91,50,Indore,370
2016-02-13,Linseed,Maharashtra,Indore,7444.85,50,Indore,57
2016-02-14,Linseed,Maharashtra,Indore,7460.61,50,Indore,101
2016-02-15,Linseed,Maharashtra,Indore,7333.94,50,Indore,191
2016-02-16,Linseed,Maharashtra,Indore,6688.23,50,Indore,363
2016-02-17,Linseed,Maharashtra,Indore,7284.29,50,Indore,316
2016-02-18,Linseed,Maharashtra,Indore,7301.26,50,Indore,364
2016-02-19,Linseed,Maharashtra,Indore,7411.77,50,Indore,329
2016-02-20,Linseed,Maharashtra,Indore,7192.49,50,Indore,137
2016-02-21,Linseed,Maharashtra,Indore,6927.51,50,Indore,209
2016-02-22,Linseed,Maharashtra,Indore,7036.35,50,Indore,351
2016-02-23,Linseed,Maharashtra,Indore,7515.75,50,Indore,77
2016-02-24,Linseed,Maharashtra,Indore,7281.19,50,Indore,65
2016-02-25,Linseed,Maharashtra,Indore,6779.39,50,Indore,347
2016-02-26,Linseed,Maharashtra,Indore,7687.99,50,Indore,408
2016-02-27,Linseed,Maharashtra,Indore,7526.73,50,Indore,321
2016-02-28,Linseed,Maharashtra,Indore,7682.6,50,Indore,149
2016-02-29,Linseed,Maharashtra,Indore,7527.7,50,Indore,445
2016-03-01,Linseed,Maharashtra,Indore,6912.22,50,Indore,253
2016-03-02,Linseed,Maharashtra,Indore,7292.83,50,Indore,239
2016-03-03,Linseed,Maharashtra,Indore,7377.74,50,Indore,83
2016-03-04,Linseed,Maharashtra,Indore,6796.02,50,Indore,343
2016-03-05,Linseed,Maharashtra,Indore,6849.99,50,Indore,432
2016-03-06,Linseed,Maharashtra,Indore,7426.88,50,Indore,480
2016-03-07,Linseed,Maharashtra,Indore,7452.59,50,Indore,327
2016-03-08,Linseed,Maharashtra,Indore,7917.94,50,Indore,385
2016-03-09,Linseed,Maharashtra,Indore,7130.8,50,Indore,393
2016-03-10,Linseed,Maharashtra,Indore,6705.25,50,Indore,308
2016-03-11,Linseed,Maharashtra,Indore,7165.77,50,Indore,306
2016-03-12,Linseed,Maharashtra,Indore,7464.89,50,Indore,102
2016-03-13,Linseed,Maharashtra,Indore,7103.13,50,Indore,241
2016-03-14,Linseed,Maharashtra,Indore,7243.15,50,Indore,221
2016-03-15,Linseed,Maharashtra,Indore,7020.02,50,Indore,96
2016-03-16,Linseed,Maharashtra,Indore,7570.37,50,Indore,471
