Date,Commodity,Price,Market,Quantity
2025-11-11,Sesame,3903.03,Indore,313
2025-11-12,Sesame,4279.84,Delhi,739
2025-11-13,Sesame,4367.17,Indore,361
2025-11-14,Sesame,4381.67,Indore,673
2025-11-15,Sesame,3987.01,Chennai,748
2025-11-16,Sesame,4084.75,Surat,611
2025-11-17,Sesame,4421.66,Indore,816
2025-11-18,Sesame,4077.09,Chennai,137
2025-11-19,Sesame,4176.3,Indore,728
2025-11-20,Sesame,4558.31,Chennai,801
2025-11-21,Sesame,4240.56,Mumbai,814
2025-11-22,Sesame,4111.85,Mumbai,344
2025-11-23,Sesame,4088.86,Mumbai,859
2025-11-24,Sesame,4338.2,Chennai,100
2025-11-25,Sesame,4012.39,Mumbai,606
2025-11-26,Sesame,4237.0,Mumbai,680
2025-11-27,Sesame,4360.65,Indore,619
2025-11-28,Sesame,4561.45,Mumbai,374
2025-11-29,Sesame,4442.83,Surat,926
2025-11-30,Sesame,4174.28,Surat,410
2025-12-01,Sesame,4560.63,Surat,254
2025-12-02,Sesame,4272.97,Chennai,689
2025-12-03,Sesame,4093.74,Chennai,537
2025-12-04,Sesame,4314.54,Chennai,221
2025-12-05,Sesame,4644.72,Surat,554
2025-12-06,Sesame,4398.34,Indore,144
2025-12-07,Sesame,4376.07,Chennai,474
2025-12-08,Sesame,4709.33,Indore,306
2025-12-09,Sesame,4104.01,Surat,618
2023-01-01,Linseed (Flaxseed),6113.07,Surat,412
2023-01-02,Linseed (Flaxseed),6134.0,Chennai,260
2023-01-03,Linseed (Flaxseed),6262.53,Surat,962
2023-01-04,Linseed (Flaxseed),6372.6,Delhi,774
2023-01-05,Linseed (Flaxseed),6294.67,Surat,790
2023-01-06,Linseed (Flaxseed),6421.0,Mumbai,834
2023-01-07,Linseed (Flaxseed),6695.91,Delhi,850
2023-01-08,Linseed (Flaxseed),6250.78,Surat,645
2023-01-09,Linseed (Flaxseed),6018.28,Indore,550
2023-01-10,Linseed (Flaxseed),6535.48,Chennai,835
2023-01-11,Linseed (Flaxseed),6715.91,Indore,249
2023-01-12,Linseed (Flaxseed),6466.73,Surat,800
2023-01-13,Linseed (Flaxseed),6179.53,Indore,128
2023-01-14,Linseed (Flaxseed),6381.17,Delhi,731
2023-01-15,Linseed (Flaxseed),6191.08,Mumbai,130
2023-01-16,Linseed (Flaxseed),6552.15,Chennai,773
2023-01-17,Linseed (Flaxseed),6162.09,Mumbai,968
2023-01-18,Linseed (Flaxseed),6381.04,Surat,865
2023-01-19,Linseed (Flaxseed),6248.88,Delhi,623
2023-01-20,Linseed (Flaxseed),6483.75,Indore,809
2023-01-21,Linseed (Flaxseed),6393.7,Chennai,344
2023-01-22,Linseed (Flaxseed),6510.86,Delhi,977
2023-01-23,Linseed (Flaxseed),6488.46,Chennai,262
2023-01-24,Linseed (Flaxseed),6295.09,Chennai,745
2023-01-25,Linseed (Flaxseed),6626.17,Mumbai,679
2023-01-26,Linseed (Flaxseed),6499.36,Indore,633
2023-01-27,Linseed (Flaxseed),6319.66,Indore,209
2023-01-28,Linseed (Flaxseed),6973.74,Surat,399
2023-01-29,Linseed (Flaxseed),6628.96,Indore,831
2023-01-30,Linseed (Flaxseed),6511.08,Delhi,841
2023-01-31,Linseed (Flaxseed),6832.75,Surat,348
2023-02-01,Linseed (Flaxseed),6925.99,Mumbai,133
2023-02-02,Linseed (Flaxseed),6536.39,Surat,684
2023-02-03,Linseed (Flaxseed),6642.7,Chennai,823
2023-02-04,Linseed (Flaxseed),6383.29,Delhi,319
2023-02-05,Linseed (Flaxseed),6559.05,Indore,886
2023-02-06,Linseed (Flaxseed),6556.19,Mumbai,627
2023-02-07,Linseed (Flaxseed),6640.39,Indore,717
2023-02-08,Linseed (Flaxseed),6677.32,Mumbai,173
2023-02-09,Linseed (Flaxseed),6729.98,Delhi,142
2023-02-10,Linseed (Flaxseed),6672.7,Delhi,614
2023-02-11,Linseed (Flaxseed),6390.09,Indore,670
2023-02-12,Linseed (Flaxseed),6451.51,Surat,913
2023-02-13,Linseed (Flaxseed),6536.79,Delhi,306
2023-02-14,Linseed (Flaxseed),6596.39,Chennai,461
2023-02-15,Linseed (Flaxseed),6869.66,Mumbai,862
2023-02-16,Linseed (Flaxseed),6433.49,Indore,384
2023-02-17,Linseed (Flaxseed),6601.05,Mumbai,591
2023-02-18,Linseed (Flaxseed),6869.49,Delhi,303
2023-02-19,Linseed (Flaxseed),6625.15,Mumbai,652
2023-02-20,Linseed (Flaxseed),6783.34,Chennai,615
2023-02-21,Linseed (Flaxseed),6669.37,Surat,339
2023-02-22,Linseed (Flaxseed),6754.54,Mumbai,540
2023-02-23,Linseed (Flaxseed),6663.28,Indore,728
2023-02-24,Linseed (Flaxseed),6848.07,Indore,701
2023-02-25,Linseed (Flaxseed),6411.2,Delhi,756
2023-02-26,Linseed (Flaxseed),6652.98,Surat,813
2023-02-27,Linseed (Flaxseed),6790.27,Delhi,443
2023-02-28,Linseed (Flaxseed),6842.89,Indore,635
2023-03-01,Linseed (Flaxseed),7039.81,Indore,570
2023-03-02,Linseed (Flaxseed),6667.95,Delhi,204
2023-03-03,Linseed (Flaxseed),7046.87,Indore,421
2023-03-04,Linseed (Flaxseed),6623.86,Surat,982
2023-03-05,Linseed (Flaxseed),7025.95,Delhi,626
2023-03-06,Linseed (Flaxseed),6928.14,Chennai,808
2023-03-07,Linseed (Flaxseed),6586.25,Indore,955
2023-03-08,Linseed (Flaxseed),6834.51,Chennai,388
2023-03-09,Linseed (Flaxseed),6766.88,Delhi,756
2023-03-10,Linseed (Flaxseed),6906.13,Delhi,449
2023-03-11,Linseed (Flaxseed),6740.12,Surat,996
2023-03-12,Linseed (Flaxseed),6726.94,Mumbai,722
2023-03-13,Linseed (Flaxseed),7065.69,Mumbai,791
2023-03-14,Linseed (Flaxseed),6775.47,Indore,730
2023-03-15,Linseed (Flaxseed),6963.7,Chennai,327
2023-03-16,Linseed (Flaxseed),6756.4,Mumbai,407
2023-03-17,Linseed (Flaxseed),7137.72,Delhi,384
2023-03-18,Linseed (Flaxseed),6671.5,Delhi,459
2023-03-19,Linseed (Flaxseed),6686.97,Mumbai,896
2023-03-20,Linseed (Flaxseed),7117.2,Surat,264
2023-03-21,Linseed (Flaxseed),6725.65,Chennai,680
2023-03-22,Linseed (Flaxseed),7137.06,Chennai,323
2023-03-23,Linseed (Flaxseed),6997.27,Surat,443
2023-03-24,Linseed (Flaxseed),6789.88,Indore,623
2023-03-25,Linseed (Flaxseed),6459.91,Surat,228
2023-03-26,Linseed (Flaxseed),6820.33,Mumbai,226
2023-03-27,Linseed (Flaxseed),6845.99,Delhi,170
2023-03-28,Linseed (Flaxseed),7060.43,Mumbai,286
2023-03-29,Linseed (Flaxseed),7145.85,Indore,384
2023-03-30,Linseed (Flaxseed),6692.2,Indore,576
2023-03-31,Linseed (Flaxseed),6990.31,Delhi,533
2023-04-01,Linseed (Flaxseed),6983.89,Delhi,936
2023-04-02,Linseed (Flaxseed),7046.08,Chennai,475
2023-04-03,Linseed (Flaxseed),6931.57,Delhi,345
2023-04-04,Linseed (Flaxseed),6443.63,Chennai,887
2023-04-05,Linseed (Flaxseed),6801.18,Surat,120
2023-04-06,Linseed (Flaxseed),6601.12,Mumbai,498
2023-04-07,Linseed (Flaxseed),6791.59,Mumbai,150
2023-04-08,Linseed (Flaxseed),7027.81,Indore,694
2023-04-09,Linseed (Flaxseed),6892.39,Delhi,735
2023-04-10,Linseed (Flaxseed),7060.38,Delhi,361
2023-04-11,Linseed (Flaxseed),6898.38,Chennai,148
2023-04-12,Linseed (Flaxseed),6569.47,Chennai,217
2023-04-13,Linseed (Flaxseed),6323.93,Chennai,874
2023-04-14,Linseed (Flaxseed),6856.69,Mumbai,985
2023-04-15,Linseed (Flaxseed),6782.82,Mumbai,496
2023-04-16,Linseed (Flaxseed),6628.74,Indore,126
2023-04-17,Linseed (Flaxseed),6482.39,Surat,998
2023-04-18,Linseed (Flaxseed),6673.82,Delhi,956
2023-04-19,Linseed (Flaxseed),6779.97,Mumbai,628
2023-04-20,Linseed (Flaxseed),6950.0,Chennai,712
2023-04-21,Linseed (Flaxseed),6852.37,Delhi,795
2023-04-22,Linseed (Flaxseed),7133.94,Indore,315
2023-04-23,Linseed (Flaxseed),6602.74,Chennai,201
2023-04-24,Linseed (Flaxseed),6983.47,Indore,153
2023-04-25,Linseed (Flaxseed),6813.98,Indore,713
2023-04-26,Linseed (Flaxseed),6940.58,Chennai,715
2023-04-27,Linseed (Flaxseed),6711.34,Chennai,213
2023-04-28,Linseed (Flaxseed),7009.83,Surat,800
2023-04-29,Linseed (Flaxseed),6851.26,Chennai,294
2023-04-30,Linseed (Flaxseed),6652.91,Surat,986
2023-05-01,Linseed (Flaxseed),6782.85,Chennai,306
2023-05-02,Linseed (Flaxseed),6733.67,Surat,148
2023-05-03,Linseed (Flaxseed),6875.62,Indore,493
2023-05-04,Linseed (Flaxseed),6537.9,Mumbai,209
2023-05-05,Linseed (Flaxseed),6763.93,Surat,911
2023-05-06,Linseed (Flaxseed),6844.68,Mumbai,498
2023-05-07,Linseed (Flaxseed),6767.91,Surat,797
2023-05-08,Linseed (Flaxseed),7026.27,Delhi,663
2023-05-09,Linseed (Flaxseed),6907.14,Surat,250
2023-05-10,Linseed (Flaxseed),6746.17,Surat,720
2023-05-11,Linseed (Flaxseed),6786.21,Indore,729
2023-05-12,Linseed (Flaxseed),6797.11,Chennai,706
2023-05-13,Linseed (Flaxseed),6813.62,Surat,166
2023-05-14,Linseed (Flaxseed),6362.69,Surat,934
2023-05-15,Linseed (Flaxseed),6662.28,Delhi,254
2023-05-16,Linseed (Flaxseed),6420.34,Indore,608
2023-05-17,Linseed (Flaxseed),6967.43,Surat,173
2023-05-18,Linseed (Flaxseed),6694.03,Mumbai,882
2023-05-19,Linseed (Flaxseed),6661.86,Indore,684
2023-05-20,Linseed (Flaxseed),6874.12,Surat,278
2023-05-21,Linseed (Flaxseed),6773.35,Mumbai,856
2023-05-22,Linseed (Flaxseed),6457.18,Mumbai,920
2023-05-23,Linseed (Flaxseed),6662.66,Delhi,879
2023-05-24,Linseed (Flaxseed),6603.64,Mumbai,350
2023-05-25,Linseed (Flaxseed),6315.51,Surat,212
2023-05-26,Linseed (Flaxseed),6520.01,Indore,206
2023-05-27,Linseed (Flaxseed),6614.91,Indore,577
2023-05-28,Linseed (Flaxseed),6622.1,Indore,948
2023-05-29,Linseed (Flaxseed),6342.04,Delhi,672
2023-05-30,Linseed (Flaxseed),6862.12,Chennai,408
2023-05-31,Linseed (Flaxseed),6604.59,Delhi,726
2023-06-01,Linseed (Flaxseed),6625.67,Indore,651
2023-06-02,Linseed (Flaxseed),6691.35,Surat,235
2023-06-03,Linseed (Flaxseed),6446.6,Chennai,910
2023-06-04,Linseed (Flaxseed),6688.41,Chennai,998
2023-06-05,Linseed (Flaxseed),6516.58,Indore,126
2023-06-06,Linseed (Flaxseed),6403.46,Mumbai,196
2023-06-07,Linseed (Flaxseed),6690.19,Mumbai,445
2023-06-08,Linseed (Flaxseed),6866.49,Surat,399
2023-06-09,Linseed (Flaxseed),6705.71,Indore,386
2023-06-10,Linseed (Flaxseed),6737.88,Chennai,548
2023-06-11,Linseed (Flaxseed),6441.64,Surat,175
2023-06-12,Linseed (Flaxseed),6218.67,Mumbai,754
2023-06-13,Linseed (Flaxseed),6828.59,Delhi,597
2023-06-14,Linseed (Flaxseed),6933.8,Surat,427
2023-06-15,Linseed (Flaxseed),6823.73,Delhi,465
2023-06-16,Linseed (Flaxseed),6440.25,Mumbai,562
2023-06-17,Linseed (Flaxseed),6268.67,Surat,812
2023-06-18,Linseed (Flaxseed),6278.62,Delhi,372
2023-06-19,Linseed (Flaxseed),6147.13,Delhi,226
2023-06-20,Linseed (Flaxseed),6454.48,Delhi,620
2023-06-21,Linseed (Flaxseed),6789.14,Delhi,187
2023-06-22,Linseed (Flaxseed),6431.7,Indore,692
2023-06-23,Linseed (Flaxseed),6512.49,Indore,557
2023-06-24,Linseed (Flaxseed),6719.11,Delhi,410
2023-06-25,Linseed (Flaxseed),6355.12,Surat,841
2023-06-26,Linseed (Flaxseed),6834.98,Surat,734
2023-06-27,Linseed (Flaxseed),6818.2,Delhi,343
2023-06-28,Linseed (Flaxseed),6385.46,Delhi,676
2023-06-29,Linseed (Flaxseed),6288.06,Surat,614
2023-06-30,Linseed (Flaxseed),6534.9,Surat,493
2023-07-01,Linseed (Flaxseed),6317.81,Chennai,904
2023-07-02,Linseed (Flaxseed),6147.87,Delhi,219
2023-07-03,Linseed (Flaxseed),6627.3,Mumbai,911
2023-07-04,Linseed (Flaxseed),6606.2,Chennai,636
2023-07-05,Linseed (Flaxseed),6385.89,Delhi,732
2023-07-06,Linseed (Flaxseed),6094.09,Delhi,419
2023-07-07,Linseed (Flaxseed),6092.64,Surat,956
2023-07-08,Linseed (Flaxseed),6351.89,Surat,748
2023-07-09,Linseed (Flaxseed),6222.37,Delhi,595
2023-07-10,Linseed (Flaxseed),6246.05,Delhi,300
2023-07-11,Linseed (Flaxseed),6510.61,Delhi,582
2023-07-12,Linseed (Flaxseed),6444.82,Indore,159
2023-07-13,Linseed (Flaxseed),6565.8,Indore,718
2023-07-14,Linseed (Flaxseed),6084.06,Chennai,914
2023-07-15,Linseed (Flaxseed),6205.59,Chennai,601
2023-07-16,Linseed (Flaxseed),6418.1,Chennai,945
2023-07-17,Linseed (Flaxseed),6348.03,Chennai,549
2023-07-18,Linseed (Flaxseed),6557.03,Surat,919
2023-07-19,Linseed (Flaxseed),6326.85,Indore,827
2023-07-20,Linseed (Flaxseed),6604.59,Surat,146
2023-07-21,Linseed (Flaxseed),6335.24,Indore,919
2023-07-22,Linseed (Flaxseed),6431.98,Mumbai,188
2023-07-23,Linseed (Flaxseed),6147.21,Surat,277
2023-07-24,Linseed (Flaxseed),6207.18,Indore,931
2023-07-25,Linseed (Flaxseed),6378.98,Surat,441
2023-07-26,Linseed (Flaxseed),6511.91,Indore,537
2023-07-27,Linseed (Flaxseed),6327.74,Surat,525
2023-07-28,Linseed (Flaxseed),6157.9,Chennai,585
2023-07-29,Linseed (Flaxseed),6442.7,Surat,284
2023-07-30,Linseed (Flaxseed),5721.61,Surat,988
2023-07-31,Linseed (Flaxseed),5868.39,Mumbai,201
2023-08-01,Linseed (Flaxseed),6282.07,Surat,114
2023-08-02,Linseed (Flaxseed),6141.54,Surat,972
2023-08-03,Linseed (Flaxseed),6252.87,Indore,408
2023-08-04,Linseed (Flaxseed),6137.78,Delhi,735
2023-08-05,Linseed (Flaxseed),6232.29,Chennai,688
2023-08-06,Linseed (Flaxseed),5948.5,Indore,304
2023-08-07,Linseed (Flaxseed),6218.85,Surat,169
2023-08-08,Linseed (Flaxseed),6297.09,Chennai,207
2023-08-09,Linseed (Flaxseed),6335.85,Surat,340
2023-08-10,Linseed (Flaxseed),6488.08,Indore,234
2023-08-11,Linseed (Flaxseed),6127.9,Delhi,690
2023-08-12,Linseed (Flaxseed),6127.68,Mumbai,397
2023-08-13,Linseed (Flaxseed),5762.17,Surat,201
2023-08-14,Linseed (Flaxseed),5954.52,Mumbai,946
2023-08-15,Linseed (Flaxseed),6016.29,Chennai,715
2023-08-16,Linseed (Flaxseed),6259.17,Chennai,245
2023-08-17,Linseed (Flaxseed),5921.21,Surat,913
2023-08-18,Linseed (Flaxseed),6197.08,Delhi,218
2023-08-19,Linseed (Flaxseed),6032.0,Indore,586
2023-08-20,Linseed (Flaxseed),5991.51,Mumbai,356
2023-08-21,Linseed (Flaxseed),6071.45,Mumbai,633
2023-08-22,Linseed (Flaxseed),5938.29,Chennai,497
2023-08-23,Linseed (Flaxseed),5925.66,Surat,272
2023-08-24,Linseed (Flaxseed),5665.58,Mumbai,888
2023-08-25,Linseed (Flaxseed),5952.13,Mumbai,359
2023-08-26,Linseed (Flaxseed),5901.03,Indore,212
2023-08-27,Linseed (Flaxseed),5889.25,Delhi,822
2023-08-28,Linseed (Flaxseed),6071.36,Surat,314
2023-08-29,Linseed (Flaxseed),6115.38,Indore,587
2023-08-30,Linseed (Flaxseed),6025.88,Mumbai,370
2023-08-31,Linseed (Flaxseed),6174.43,Surat,293
2023-09-01,Linseed (Flaxseed),6086.5,Mumbai,412
2023-09-02,Linseed (Flaxseed),5908.54,Surat,774
2023-09-03,Linseed (Flaxseed),5871.28,Delhi,113
2023-09-04,Linseed (Flaxseed),6022.84,Indore,345
2023-09-05,Linseed (Flaxseed),6071.58,Indore,132
2023-09-06,Linseed (Flaxseed),6233.08,Surat,356
2023-09-07,Linseed (Flaxseed),6188.57,Delhi,118
2023-09-08,Linseed (Flaxseed),5839.0,Delhi,359
2023-09-09,Linseed (Flaxseed),5923.98,Surat,688
2023-09-10,Linseed (Flaxseed),6075.81,Delhi,515
2023-09-11,Linseed (Flaxseed),6152.58,Mumbai,458
2023-09-12,Linseed (Flaxseed),6124.27,Delhi,678
2023-09-13,Linseed (Flaxseed),5921.35,Surat,503
2023-09-14,Linseed (Flaxseed),5681.1,Delhi,475
2023-09-15,Linseed (Flaxseed),5730.04,Delhi,545
2023-09-16,Linseed (Flaxseed),5982.42,Delhi,377
2023-09-17,Linseed (Flaxseed),5994.55,Indore,942
2023-09-18,Linseed (Flaxseed),5704.72,Mumbai,845
2023-09-19,Linseed (Flaxseed),5931.87,Mumbai,242
2023-09-20,Linseed (Flaxseed),6047.84,Chennai,678
2023-09-21,Linseed (Flaxseed),5690.13,Surat,897
2023-09-22,Linseed (Flaxseed),6140.31,Chennai,335
2023-09-23,Linseed (Flaxseed),5842.88,Chennai,652
2023-09-24,Linseed (Flaxseed),6169.13,Mumbai,374
2023-09-25,Linseed (Flaxseed),5810.28,Surat,291
2023-09-26,Linseed (Flaxseed),5711.16,Chennai,130
2023-09-27,Linseed (Flaxseed),5824.52,Delhi,757
2023-09-28,Linseed (Flaxseed),5896.93,Indore,970
2023-09-29,Linseed (Flaxseed),5838.22,Surat,821
2023-09-30,Linseed (Flaxseed),5872.82,Indore,697
2023-10-01,Linseed (Flaxseed),5983.07,Indore,655
2023-10-02,Linseed (Flaxseed),5882.44,Delhi,163
2023-10-03,Linseed (Flaxseed),5904.01,Delhi,954
2023-10-04,Linseed (Flaxseed),5576.08,Mumbai,666
2023-10-05,Linseed (Flaxseed),5997.11,Delhi,984
2023-10-06,Linseed (Flaxseed),5901.92,Mumbai,355
2023-10-07,Linseed (Flaxseed),6242.96,Mumbai,236
2023-10-08,Linseed (Flaxseed),5734.28,Mumbai,454
2023-10-09,Linseed (Flaxseed),5561.97,Chennai,919
2023-10-10,Linseed (Flaxseed),6048.82,Delhi,132
2023-10-11,Linseed (Flaxseed),5996.24,Surat,186
2023-10-12,Linseed (Flaxseed),5727.12,Indore,364
2023-10-13,Linseed (Flaxseed),5624.88,Chennai,687
2023-10-14,Linseed (Flaxseed),6240.48,Mumbai,370
2023-10-15,Linseed (Flaxseed),6218.13,Mumbai,565
2023-10-16,Linseed (Flaxseed),5440.27,Delhi,227
2023-10-17,Linseed (Flaxseed),5848.72,Chennai,125
2023-10-18,Linseed (Flaxseed),6275.94,Chennai,610
2023-10-19,Linseed (Flaxseed),5850.77,Indore,678
2023-10-20,Linseed (Flaxseed),5850.89,Delhi,182
2023-10-21,Linseed (Flaxseed),5895.62,Surat,463
2023-10-22,Linseed (Flaxseed),5731.3,Surat,650
2023-10-23,Linseed (Flaxseed),5617.97,Indore,391
2023-10-24,Linseed (Flaxseed),6173.02,Chennai,985
2023-10-25,Linseed (Flaxseed),5597.65,Delhi,290
2023-10-26,Linseed (Flaxseed),6019.54,Chennai,903
2023-10-27,Linseed (Flaxseed),6151.4,Mumbai,573
2023-10-28,Linseed (Flaxseed),5687.97,Chennai,757
2023-10-29,Linseed (Flaxseed),5797.62,Indore,514
2023-10-30,Linseed (Flaxseed),6229.5,Surat,235
2023-10-31,Linseed (Flaxseed),6097.97,Chennai,504
2023-11-01,Linseed (Flaxseed),5872.59,Mumbai,987
2023-11-02,Linseed (Flaxseed),6241.27,Mumbai,340
2023-11-03,Linseed (Flaxseed),6247.04,Delhi,543
2023-11-04,Linseed (Flaxseed),6064.58,Delhi,327
2023-11-05,Linseed (Flaxseed),5835.9,Chennai,898
2023-11-06,Linseed (Flaxseed),5938.53,Delhi,101
2023-11-07,Linseed (Flaxseed),6083.9,Delhi,294
2023-11-08,Linseed (Flaxseed),5994.43,Surat,746
2023-11-09,Linseed (Flaxseed),6225.58,Surat,349
2023-11-10,Linseed (Flaxseed),5737.6,Indore,445
2023-11-11,Linseed (Flaxseed),5750.58,Surat,353
2023-11-12,Linseed (Flaxseed),6091.6,Chennai,862
2023-11-13,Linseed (Flaxseed),5963.22,Indore,661
2023-11-14,Linseed (Flaxseed),5942.34,Chennai,991
2023-11-15,Linseed (Flaxseed),5720.46,Mumbai,506
2023-11-16,Linseed (Flaxseed),6084.41,Surat,945
2023-11-17,Linseed (Flaxseed),6076.49,Surat,304
2023-11-18,Linseed (Flaxseed),6224.38,Indore,454
2023-11-19,Linseed (Flaxseed),6114.21,Chennai,288
2023-11-20,Linseed (Flaxseed),6080.75,Delhi,972
2023-11-21,Linseed (Flaxseed),6349.61,Chennai,267
2023-11-22,Linseed (Flaxseed),5858.76,Chennai,976
2023-11-23,Linseed (Flaxseed),6235.66,Surat,469
2023-11-24,Linseed (Flaxseed),5801.38,Delhi,695
2023-11-25,Linseed (Flaxseed),5975.26,Chennai,306
2023-11-26,Linseed (Flaxseed),5907.8,Mumbai,643
2023-11-27,Linseed (Flaxseed),6314.21,Chennai,781
2023-11-28,Linseed (Flaxseed),6152.32,Mumbai,546
2023-11-29,Linseed (Flaxseed),6170.36,Indore,918
2023-11-30,Linseed (Flaxseed),5959.45,Chennai,176
2023-12-01,Linseed (Flaxseed),6128.67,Mumbai,932
2023-12-02,Linseed (Flaxseed),6043.81,Chennai,605
2023-12-03,Linseed (Flaxseed),6281.16,Indore,337
2023-12-04,Linseed (Flaxseed),6014.29,Mumbai,531
2023-12-05,Linseed (Flaxseed),6486.57,Delhi,368
2023-12-06,Linseed (Flaxseed),5893.67,Surat,300
2023-12-07,Linseed (Flaxseed),6075.71,Surat,749
2023-12-08,Linseed (Flaxseed),6580.76,Indore,922
2023-12-09,Linseed (Flaxseed),6166.65,Delhi,454
2023-12-10,Linseed (Flaxseed),5999.12,Delhi,946
2023-12-11,Linseed (Flaxseed),6314.38,Mumbai,658
2023-12-12,Linseed (Flaxseed),6184.01,Mumbai,993
2023-12-13,Linseed (Flaxseed),6120.49,Surat,757
2023-12-14,Linseed (Flaxseed),6077.12,Delhi,251
2023-12-15,Linseed (Flaxseed),6858.63,Surat,762
2023-12-16,Linseed (Flaxseed),6263.36,Chennai,353
2023-12-17,Linseed (Flaxseed),5937.31,Delhi,171
2023-12-18,Linseed (Flaxseed),6629.96,Delhi,229
2023-12-19,Linseed (Flaxseed),6462.26,Chennai,324
2023-12-20,Linseed (Flaxseed),6195.61,Surat,553
2023-12-21,Linseed (Flaxseed),6171.17,Chennai,483
2023-12-22,Linseed (Flaxseed),6501.41,Indore,720
2023-12-23,Linseed (Flaxseed),6326.28,Chennai,676
2023-12-24,Linseed (Flaxseed),5999.44,Indore,178
2023-12-25,Linseed (Flaxseed),6751.07,Surat,993
2023-12-26,Linseed (Flaxseed),6315.84,Delhi,611
2023-12-27,Linseed (Flaxseed),6710.77,Delhi,988
2023-12-28,Linseed (Flaxseed),6676.38,Mumbai,699
2023-12-29,Linseed (Flaxseed),6229.54,Indore,935
2023-12-30,Linseed (Flaxseed),6645.44,Surat,968
2023-12-31,Linseed (Flaxseed),6317.58,Mumbai,834
2024-01-01,Linseed (Flaxseed),6083.59,Delhi,921
2024-01-02,Linseed (Flaxseed),6381.08,Delhi,318
2024-01-03,Linseed (Flaxseed),6554.59,Delhi,489
2024-01-04,Linseed (Flaxseed),6391.58,Surat,114
2024-01-05,Linseed (Flaxseed),6431.77,Surat,540
2024-01-06,Linseed (Flaxseed),6730.94,Indore,925
2024-01-07,Linseed (Flaxseed),6532.55,Mumbai,344
2024-01-08,Linseed (Flaxseed),6351.61,Chennai,466
2024-01-09,Linseed (Flaxseed),6669.68,Delhi,797
2024-01-10,Linseed (Flaxseed),6577.79,Delhi,703
2024-01-11,Linseed (Flaxseed),6042.89,Delhi,112
2024-01-12,Linseed (Flaxseed),6641.82,Delhi,577
2024-01-13,Linseed (Flaxseed),6643.42,Indore,752
2024-01-14,Linseed (Flaxseed),6577.95,Indore,608
2024-01-15,Linseed (Flaxseed),6761.11,Mumbai,481
2024-01-16,Linseed (Flaxseed),6457.11,Chennai,921
2024-01-17,Linseed (Flaxseed),6667.66,Chennai,262
2024-01-18,Linseed (Flaxseed),6295.7,Indore,794
2024-01-19,Linseed (Flaxseed),6699.2,Chennai,936
2024-01-20,Linseed (Flaxseed),7017.04,Surat,817
2024-01-21,Linseed (Flaxseed),6436.06,Mumbai,852
2024-01-22,Linseed (Flaxseed),6491.62,Delhi,336
2024-01-23,Linseed (Flaxseed),6510.07,Chennai,616
2024-01-24,Linseed (Flaxseed),6686.52,Chennai,409
2024-01-25,Linseed (Flaxseed),6456.3,Mumbai,870
2024-01-26,Linseed (Flaxseed),6761.49,Surat,137
2024-01-27,Linseed (Flaxseed),6854.88,Indore,302
2024-01-28,Linseed (Flaxseed),6800.58,Mumbai,905
2024-01-29,Linseed (Flaxseed),6348.17,Surat,224
2024-01-30,Linseed (Flaxseed),6908.96,Mumbai,892
2024-01-31,Linseed (Flaxseed),6905.4,Surat,626
2024-02-01,Linseed (Flaxseed),6891.89,Delhi,564
2024-02-02,Linseed (Flaxseed),6808.28,Indore,806
2024-02-03,Linseed (Flaxseed),6785.52,Chennai,820
2024-02-04,Linseed (Flaxseed),6955.66,Chennai,724
2024-02-05,Linseed (Flaxseed),7141.5,Surat,265
2024-02-06,Linseed (Flaxseed),6573.72,Mumbai,938
2024-02-07,Linseed (Flaxseed),6987.41,Delhi,970
2024-02-08,Linseed (Flaxseed),6761.9,Indore,151
2024-02-09,Linseed (Flaxseed),6760.48,Indore,666
2024-02-10,Linseed (Flaxseed),6486.29,Chennai,439
2024-02-11,Linseed (Flaxseed),6743.72,Delhi,638
2024-02-12,Linseed (Flaxseed),6608.22,Mumbai,140
2024-02-13,Linseed (Flaxseed),6721.79,Surat,237
2024-02-14,Linseed (Flaxseed),6601.72,Delhi,261
2024-02-15,Linseed (Flaxseed),6738.27,Indore,791
2024-02-16,Linseed (Flaxseed),6753.42,Mumbai,617
2024-02-17,Linseed (Flaxseed),6860.48,Delhi,882
2024-02-18,Linseed (Flaxseed),6524.56,Mumbai,883
2024-02-19,Linseed (Flaxseed),6564.67,Surat,184
2024-02-20,Linseed (Flaxseed),6932.32,Delhi,237
2024-02-21,Linseed (Flaxseed),6706.5,Delhi,812
2024-02-22,Linseed (Flaxseed),7086.83,Surat,507
2024-02-23,Linseed (Flaxseed),6922.8,Indore,324
2024-02-24,Linseed (Flaxseed),7004.8,Surat,283
2024-02-25,Linseed (Flaxseed),7171.17,Indore,653
2024-02-26,Linseed (Flaxseed),6832.56,Surat,762
2024-02-27,Linseed (Flaxseed),6784.95,Surat,233
2024-02-28,Linseed (Flaxseed),7079.41,Chennai,965
2024-02-29,Linseed (Flaxseed),7012.07,Delhi,641
2024-03-01,Linseed (Flaxseed),6877.67,Mumbai,269
2024-03-02,Linseed (Flaxseed),7198.27,Delhi,267
2024-03-03,Linseed (Flaxseed),6882.25,Mumbai,244
2024-03-04,Linseed (Flaxseed),6935.85,Chennai,839
2024-03-05,Linseed (Flaxseed),6937.99,Delhi,687
2024-03-06,Linseed (Flaxseed),6751.16,Mumbai,556
