Date,Commodity,State,District,Price,Quantity,Market
2021-11-03,Linseed,Maharashtra,Indore,7200.0,997.42,Indore
2021-11-04,Linseed,Maharashtra,Indore,7200.0,823.18,Indore
2021-11-05,Linseed,Maharashtra,Indore,7200.0,813.96,Indore
2021-11-06,Linseed,Maharashtra,Indore,7200.0,535.63,Indore
2021-11-07,Linseed,Maharashtra,Indore,7200.0,110.71,Indore
2021-11-08,Linseed,Maharashtra,Indore,7200.0,779.49,Indore
2021-11-09,Linseed,Maharashtra,Indore,7200.0,130.11,Indore
2021-11-10,Linseed,Maharashtra,Indore,7200.0,761.06,Indore
2021-11-11,Linseed,Maharashtra,Indore,7200.0,780.46,Indore
2021-11-12,Linseed,Maharashtra,Indore,7200.0,867.89,Indore
2021-11-13,Linseed,Maharashtra,Indore,7200.0,740.1,Indore
2021-11-14,Linseed,Maharashtra,Indore,7200.0,176.45,Indore
2021-11-15,Linseed,Maharashtra,Indore,7200.0,631.92,Indore
2021-11-16,Linseed,Maharashtra,Indore,7200.0,369.85,Indore
2021-11-17,Linseed,Maharashtra,Indore,7200.0,384.35,Indore
2021-11-18,Linseed,Maharashtra,Indore,7200.0,255.19,Indore
2021-11-19,Linseed,Maharashtra,Indore,7200.0,125.32,Indore
2021-11-20,Linseed,Maharashtra,Indore,7200.0,187.82,Indore
2021-11-21,Linseed,Maharashtra,Indore,7200.0,199.67,Indore
2021-11-22,Linseed,Maharashtra,Indore,7200.0,722.94,Indore
2021-11-23,Linseed,Maharashtra,Indore,7200.0,230.35,Indore
2021-11-24,Linseed,Maharashtra,Indore,7200.0,290.02,Indore
2021-11-25,Linseed,Maharashtra,Indore,7200.0,656.7,Indore
2021-11-26,Linseed,Maharashtra,Indore,7200.0,186.48,Indore
2021-11-27,Linseed,Maharashtra,Indore,7200.0,155.72,Indore
2021-11-28,Linseed,Maharashtra,Indore,7200.0,484.3,Indore
2021-11-29,Linseed,Maharashtra,Indore,7200.0,911.17,Indore
2021-11-30,Linseed,Maharashtra,Indore,7200.0,433.31,Indore
2021-12-01,Linseed,Maharashtra,Indore,7200.0,366.28,Indore
2021-12-02,Linseed,Maharashtra,Indore,7200.0,110.06,Indore
2021-12-03,Linseed,Maharashtra,Indore,7200.0,756.21,Indore
2021-12-04,Linseed,Maharashtra,Indore,7200.0,547.69,Indore
2021-12-05,Linseed,Maharashtra,Indore,7200.0,116.01,Indore
2021-12-06,Linseed,Maharashtra,Indore,7200.0,183.03,Indore
2021-12-07,Linseed,Maharashtra,Indore,7200.0,149.75,Indore
2021-12-08,Linseed,Maharashtra,Indore,7200.0,809.74,Indore
2021-12-09,Linseed,Maharashtra,Indore,7200.0,436.81,Indore
2021-12-10,Linseed,Maharashtra,Indore,7200.0,198.03,Indore
2021-12-11,Linseed,Maharashtra,Indore,7200.0,485.42,Indore
2021-12-12,Linseed,Maharashtra,Indore,7200.0,956.19,Indore
2021-12-13,Linseed,Maharashtra,Indore,7200.0,393.22,Indore
2021-12-14,Linseed,Maharashtra,Indore,7200.0,349.08,Indore
2021-12-15,Linseed,Maharashtra,Indore,7200.0,173.77,Indore
2021-12-16,Linseed,Maharashtra,Indore,7200.0,324.72,Indore
2021-12-17,Linseed,Maharashtra,Indore,7200.0,856.87,Indore
2021-12-18,Linseed,Maharashtra,Indore,7200.0,100.78,Indore
2021-12-19,Linseed,Maharashtra,Indore,7200.0,872.48,Indore
2021-12-20,Linseed,Maharashtra,Indore,7200.0,978.16,Indore
2021-12-21,Linseed,Maharashtra,Indore,7200.0,583.69,Indore
2021-12-22,Linseed,Maharashtra,Indore,7200.0,965.56,Indore
2021-12-23,Linseed,Maharashtra,Indore,7200.0,413.81,Indore
2021-12-24,Linseed,Maharashtra,Indore,7200.0,609.32,Indore
2021-12-25,Linseed,Maharashtra,Indore,7200.0,617.41,Indore
2021-12-26,Linseed,Maharashtra,Indore,7200.0,394.91,Indore
2021-12-27,Linseed,Maharashtra,Indore,7200.0,363.45,Indore
2021-12-28,Linseed,Maharashtra,Indore,7200.0,870.5,Indore
2021-12-29,Linseed,Maharashtra,Indore,7200.0,173.59,Indore
2021-12-30,Linseed,Maharashtra,Indore,7200.0,573.05,Indore
2021-12-31,Linseed,Maharashtra,Indore,7200.0,300.54,Indore
2022-01-01,Linseed,Maharashtra,Indore,7200.0,574.49,Indore
2022-01-02,Linseed,Maharashtra,Indore,7200.0,852.01,Indore
2022-01-03,Linseed,Maharashtra,Indore,7200.0,923.9,Indore
2022-01-04,Linseed,Maharashtra,Indore,7200.0,724.7,Indore
2022-01-05,Linseed,Maharashtra,Indore,7200.0,746.35,Indore
2022-01-06,Linseed,Maharashtra,Indore,7200.0,487.96,Indore
2022-01-07,Linseed,Maharashtra,Indore,7200.0,659.32,Indore
2022-01-08,Linseed,Maharashtra,Indore,7200.0,387.49,Indore
2022-01-09,Linseed,Maharashtra,Indore,7200.0,932.0,Indore
2022-01-10,Linseed,Maharashtra,Indore,7200.0,592.58,Indore
2022-01-11,Linseed,Maharashtra,Indore,7200.0,628.31,Indore
2022-01-12,Linseed,Maharashtra,Indore,7200.0,604.53,Indore
2022-01-13,Linseed,Maharashtra,Indore,7200.0,659.81,Indore
2022-01-14,Linseed,Maharashtra,Indore,7200.0,810.94,Indore
2022-01-15,Linseed,Maharashtra,Indore,7200.0,931.81,Indore
2022-01-16,Linseed,Maharashtra,Indore,7200.0,137.18,Indore
2022-01-17,Linseed,Maharashtra,Indore,7200.0,268.13,Indore
2022-01-18,Linseed,Maharashtra,Indore,7200.0,714.72,Indore
2022-01-19,Linseed,Maharashtra,Indore,7200.0,398.94,Indore
2022-01-20,Linseed,Maharashtra,Indore,7200.0,575.92,Indore
2022-01-21,Linseed,Maharashtra,Indore,7200.0,102.58,Indore
2022-01-22,Linseed,Maharashtra,Indore,7200.0,398.53,Indore
2022-01-23,Linseed,Maharashtra,Indore,7200.0,175.23,Indore
2022-01-24,Linseed,Maharashtra,Indore,7200.0,345.42,Indore
2022-01-25,Linseed,Maharashtra,Indore,7200.0,436.77,Indore
2022-01-26,Linseed,Maharashtra,Indore,7200.0,288.59,Indore
2022-01-27,Linseed,Maharashtra,Indore,7200.0,446.75,Indore
2022-01-28,Linseed,Maharashtra,Indore,7200.0,762.04,Indore
2022-01-29,Linseed,Maharashtra,Indore,7200.0,643.17,Indore
2022-01-30,Linseed,Maharashtra,Indore,7200.0,794.15,Indore
2022-01-31,Linseed,Maharashtra,Indore,7200.0,170.06,Indore
2022-02-01,Linseed,Maharashtra,Indore,7200.0,478.68,Indore
2022-02-02,Linseed,Maharashtra,Indore,7200.0,367.32,Indore
2022-02-03,Linseed,Maharashtra,Indore,7200.0,919.72,Indore
2022-02-04,Linseed,Maharashtra,Indore,7200.0,456.31,Indore
2022-02-05,Linseed,Maharashtra,Indore,7200.0,957.15,Indore
2022-02-06,Linseed,Maharashtra,Indore,7200.0,579.93,Indore
2022-02-07,Linseed,Maharashtra,Indore,7200.0,787.64,Indore
2022-02-08,Linseed,Maharashtra,Indore,7200.0,965.61,Indore
2022-02-09,Linseed,Maharashtra,Indore,7200.0,179.69,Indore
2022-02-10,Linseed,Maharashtra,Indore,7200.0,627.11,Indore
2022-02-11,Linseed,Maharashtra,Indore,7200.0,858.66,Indore
2022-02-12,Linseed,Maharashtra,Indore,7200.0,616.06,Indore
2022-02-13,Linseed,Maharashtra,Indore,7200.0,891.55,Indore
2022-02-14,Linseed,Maharashtra,Indore,7200.0,788.33,Indore
2022-02-15,Linseed,Maharashtra,Indore,7200.0,721.05,Indore
2022-02-16,Linseed,Maharashtra,Indore,7200.0,301.86,Indore
2022-02-17,Linseed,Maharashtra,Indore,7200.0,435.89,Indore
2022-02-18,Linseed,Maharashtra,Indore,7200.0,824.27,Indore
2022-02-19,Linseed,Maharashtra,Indore,7200.0,645.08,Indore
2022-02-20,Linseed,Maharashtra,Indore,7200.0,509.29,Indore
2022-02-21,Linseed,Maharashtra,Indore,7200.0,778.3,Indore
2022-02-22,Linseed,Maharashtra,Indore,7200.0,166.52,Indore
2022-02-23,Linseed,Maharashtra,Indore,7200.0,723.01,Indore
2022-02-24,Linseed,Maharashtra,Indore,7200.0,400.43,Indore
2022-02-25,Linseed,Maharashtra,Indore,7200.0,941.5,Indore
2022-02-26,Linseed,Maharashtra,Indore,7200.0,547.32,Indore
2022-02-27,Linseed,Maharashtra,Indore,7200.0,134.16,Indore
2022-02-28,Linseed,Maharashtra,Indore,7200.0,808.45,Indore
2022-03-01,Linseed,Maharashtra,Indore,7200.0,694.74,Indore
2022-03-02,Linseed,Maharashtra,Indore,7200.0,113.17,Indore
2022-03-03,Linseed,Maharashtra,Indore,7200.0,573.14,Indore
2022-03-04,Linseed,Maharashtra,Indore,7200.0,626.51,Indore
2022-03-05,Linseed,Maharashtra,Indore,7200.0,509.35,Indore
2022-03-06,Linseed,Maharashtra,Indore,7200.0,397.75,Indore
2022-03-07,Linseed,Maharashtra,Indore,7200.0,530.87,Indore
2022-03-08,Linseed,Maharashtra,Indore,7200.0,985.32,Indore
2022-03-09,Linseed,Maharashtra,Indore,7200.0,446.5,Indore
2022-03-10,Linseed,Maharashtra,Indore,7200.0,700.05,Indore
2022-03-11,Linseed,Maharashtra,Indore,7200.0,177.06,Indore
2022-03-12,Linseed,Maharashtra,Indore,7200.0,511.48,Indore
2022-03-13,Linseed,Maharashtra,Indore,7200.0,939.87,Indore
2022-03-14,Linseed,Maharashtra,Indore,7200.0,165.66,Indore
2022-03-15,Linseed,Maharashtra,Indore,7200.0,733.09,Indore
2022-03-16,Linseed,Maharashtra,Indore,7200.0,327.65,Indore
2022-03-17,Linseed,Maharashtra,Indore,7200.0,786.58,Indore
2022-03-18,Linseed,Maharashtra,Indore,7200.0,659.29,Indore
2022-03-19,Linseed,Maharashtra,Indore,7200.0,408.48,Indore
2022-03-20,Linseed,Maharashtra,Indore,7200.0,951.47,Indore
2022-03-21,Linseed,Maharashtra,Indore,7200.0,802.75,Indore
2022-03-22,Linseed,Maharashtra,Indore,7200.0,621.88,Indore
2022-03-23,Linseed,Maharashtra,Indore,7200.0,138.21,Indore
2022-03-24,Linseed,Maharashtra,Indore,7200.0,355.15,Indore
2022-03-25,Linseed,Maharashtra,Indore,7200.0,192.01,Indore
2022-03-26,Linseed,Maharashtra,Indore,7200.0,483.31,Indore
2022-03-27,Linseed,Maharashtra,Indore,7200.0,777.9,Indore
2022-03-28,Linseed,Maharashtra,Indore,7200.0,995.58,Indore
2022-03-29,Linseed,Maharashtra,Indore,7200.0,399.32,Indore
2022-03-30,Linseed,Maharashtra,Indore,7200.0,833.17,Indore
2022-03-31,Linseed,Maharashtra,Indore,7200.0,946.25,Indore
2022-04-01,Linseed,Maharashtra,Indore,7200.0,631.37,Indore
2022-04-02,Linseed,Maharashtra,Indore,7200.0,819.72,Indore
2022-04-03,Linseed,Maharashtra,Indore,7200.0,454.81,Indore
2022-04-04,Linseed,Maharashtra,Indore,7200.0,800.23,Indore
2022-04-05,Linseed,Maharashtra,Indore,7200.0,604.34,Indore
2022-04-06,Linseed,Maharashtra,Indore,7200.0,999.28,Indore
2022-04-07,Linseed,Maharashtra,Indore,7200.0,875.86,Indore
2022-04-08,Linseed,Maharashtra,Indore,7200.0,653.84,Indore
2022-04-09,Linseed,Maharashtra,Indore,7200.0,315.04,Indore
2022-04-10,Linseed,Maharashtra,Indore,7200.0,268.66,Indore
2022-04-11,Linseed,Maharashtra,Indore,7200.0,279.09,Indore
2022-04-12,Linseed,Maharashtra,Indore,7200.0,885.03,Indore
2022-04-13,Linseed,Maharashtra,Indore,7200.0,416.46,Indore
2022-04-14,Linseed,Maharashtra,Indore,7200.0,738.84,Indore
2022-04-15,Linseed,Maharashtra,Indore,7200.0,202.51,Indore
2022-04-16,Linseed,Maharashtra,Indore,7200.0,777.79,Indore
2022-04-17,Linseed,Maharashtra,Indore,7200.0,418.06,Indore
2022-04-18,Linseed,Maharashtra,Indore,7200.0,690.56,Indore
2022-04-19,Linseed,Maharashtra,Indore,7200.0,121.65,Indore
2022-04-20,Linseed,Maharashtra,Indore,7200.0,714.06,Indore
2022-04-21,Linseed,Maharashtra,Indore,7200.0,405.39,Indore
2022-04-22,Linseed,Maharashtra,Indore,7200.0,997.95,Indore
2022-04-23,Linseed,Maharashtra,Indore,7200.0,866.24,Indore
2022-04-24,Linseed,Maharashtra,Indore,7200.0,220.11,Indore
2022-04-25,Linseed,Maharashtra,Indore,7200.0,248.75,Indore
2022-04-26,Linseed,Maharashtra,Indore,7200.0,368.26,Indore
2022-04-27,Linseed,Maharashtra,Indore,7200.0,174.03,Indore
2022-04-28,Linseed,Maharashtra,Indore,7200.0,863.66,Indore
2022-04-29,Linseed,Maharashtra,Indore,7200.0,438.74,Indore
2022-04-30,Linseed,Maharashtra,Indore,7200.0,479.6,Indore
2022-05-01,Linseed,Maharashtra,Indore,7200.0,493.39,Indore
2022-05-02,Linseed,Maharashtra,Indore,7200.0,948.54,Indore
2022-05-03,Linseed,Maharashtra,Indore,7200.0,852.36,Indore
2022-05-04,Linseed,Maharashtra,Indore,7200.0,260.49,Indore
2022-05-05,Linseed,Maharashtra,Indore,7200.0,753.96,Indore
2022-05-06,Linseed,Maharashtra,Indore,7200.0,177.93,Indore
2022-05-07,Linseed,Maharashtra,Indore,7200.0,232.35,Indore
2022-05-08,Linseed,Maharashtra,Indore,7200.0,162.2,Indore
2022-05-09,Linseed,Maharashtra,Indore,7200.0,874.97,Indore
2022-05-10,Linseed,Maharashtra,Indore,7200.0,170.79,Indore
2022-05-11,Linseed,Maharashtra,Indore,7200.0,982.45,Indore
2022-05-12,Linseed,Maharashtra,Indore,7200.0,761.31,Indore
2022-05-13,Linseed,Maharashtra,Indore,7200.0,339.79,Indore
2022-05-14,Linseed,Maharashtra,Indore,7200.0,899.41,Indore
2022-05-15,Linseed,Maharashtra,Indore,7200.0,809.65,Indore
2022-05-16,Linseed,Maharashtra,Indore,7200.0,977.03,Indore
2022-05-17,Linseed,Maharashtra,Indore,7200.0,255.7,Indore
2022-05-18,Linseed,Maharashtra,Indore,7200.0,667.67,Indore
2022-05-19,Linseed,Maharashtra,Indore,7200.0,776.83,Indore
2022-05-20,Linseed,Maharashtra,Indore,7200.0,976.54,Indore
2022-05-21,Linseed,Maharashtra,Indore,7200.0,417.49,Indore
2022-05-22,Linseed,Maharashtra,Indore,7200.0,751.89,Indore
2022-05-23,Linseed,Maharashtra,Indore,7200.0,617.99,Indore
2022-05-24,Linseed,Maharashtra,Indore,7200.0,139.2,Indore
2022-05-25,Linseed,Maharashtra,Indore,7200.0,626.31,Indore
2022-05-26,Linseed,Maharashtra,Indore,7200.0,690.71,Indore
2022-05-27,Linseed,Maharashtra,Indore,7200.0,495.49,Indore
2022-05-28,Linseed,Maharashtra,Indore,7200.0,501.36,Indore
2022-05-29,Linseed,Maharashtra,Indore,7200.0,628.15,Indore
2022-05-30,Linseed,Maharashtra,Indore,7200.0,842.64,Indore
2022-05-31,Linseed,Maharashtra,Indore,7200.0,324.88,Indore
2022-06-01,Linseed,Maharashtra,Indore,7200.0,267.51,Indore
2022-06-02,Linseed,Maharashtra,Indore,7200.0,680.65,Indore
2022-06-03,Linseed,Maharashtra,Indore,7200.0,165.25,Indore
2022-06-04,Linseed,Maharashtra,Indore,7200.0,949.46,Indore
2022-06-05,Linseed,Maharashtra,Indore,7200.0,556.86,Indore
2022-06-06,Linseed,Maharashtra,Indore,7200.0,720.59,Indore
2022-06-07,Linseed,Maharashtra,Indore,7200.0,350.78,Indore
2022-06-08,Linseed,Maharashtra,Indore,7200.0,992.15,Indore
2022-06-09,Linseed,Maharashtra,Indore,7200.0,883.02,Indore
2022-06-10,Linseed,Maharashtra,Indore,7200.0,117.71,Indore
2022-06-11,Linseed,Maharashtra,Indore,7200.0,618.13,Indore
2022-06-12,Linseed,Maharashtra,Indore,7200.0,765.3,Indore
2022-06-13,Linseed,Maharashtra,Indore,7200.0,725.57,Indore
2022-06-14,Linseed,Maharashtra,Indore,7200.0,685.97,Indore
2022-06-15,Linseed,Maharashtra,Indore,7200.0,460.71,Indore
2022-06-16,Linseed,Maharashtra,Indore,7200.0,359.76,Indore
2022-06-17,Linseed,Maharashtra,Indore,7200.0,720.5,Indore
2022-06-18,Linseed,Maharashtra,Indore,7200.0,526.82,Indore
2022-06-19,Linseed,Maharashtra,Indore,7200.0,337.32,Indore
2022-06-20,Linseed,Maharashtra,Indore,7200.0,493.72,Indore
2022-06-21,Linseed,Maharashtra,Indore,7200.0,417.73,Indore
2022-06-22,Linseed,Maharashtra,Indore,7200.0,432.41,Indore
2022-06-23,Linseed,Maharashtra,Indore,7200.0,173.89,Indore
2022-06-24,Linseed,Maharashtra,Indore,7200.0,818.45,Indore
2022-06-25,Linseed,Maharashtra,Indore,7200.0,736.44,Indore
2022-06-26,Linseed,Maharashtra,Indore,7200.0,530.25,Indore
2022-06-27,Linseed,Maharashtra,Indore,7200.0,486.55,Indore
2022-06-28,Linseed,Maharashtra,Indore,7200.0,461.79,Indore
2022-06-29,Linseed,Maharashtra,Indore,7200.0,816.5,Indore
2022-06-30,Linseed,Maharashtra,Indore,7200.0,575.62,Indore
2022-07-01,Linseed,Maharashtra,Indore,7200.0,246.92,Indore
2022-07-02,Linseed,Maharashtra,Indore,7200.0,130.46,Indore
2022-07-03,Linseed,Maharashtra,Indore,7200.0,876.17,Indore
2022-07-04,Linseed,Maharashtra,Indore,7200.0,159.59,Indore
2022-07-05,Linseed,Maharashtra,Indore,7200.0,481.0,Indore
2022-07-06,Linseed,Maharashtra,Indore,7200.0,532.58,Indore
2022-07-07,Linseed,Maharashtra,Indore,7200.0,622.14,Indore
2022-07-08,Linseed,Maharashtra,Indore,7200.0,593.38,Indore
2022-07-09,Linseed,Maharashtra,Indore,7200.0,256.35,Indore
2022-07-10,Linseed,Maharashtra,Indore,7200.0,421.43,Indore
2022-07-11,Linseed,Maharashtra,Indore,7200.0,520.91,Indore
2022-07-12,Linseed,Maharashtra,Indore,7200.0,952.69,Indore
2022-07-13,Linseed,Maharashtra,Indore,7200.0,645.7,Indore
2022-07-14,Linseed,Maharashtra,Indore,7200.0,284.97,Indore
2022-07-15,Linseed,Maharashtra,Indore,7200.0,630.97,Indore
2022-07-16,Linseed,Maharashtra,Indore,7200.0,100.75,Indore
2022-07-17,Linseed,Maharashtra,Indore,7200.0,733.05,Indore
2022-07-18,Linseed,Maharashtra,Indore,7200.0,729.85,Indore
2022-07-19,Linseed,Maharashtra,Indore,7200.0,635.94,Indore
2022-07-20,Linseed,Maharashtra,Indore,7200.0,435.35,Indore
2022-07-21,Linseed,Maharashtra,Indore,7200.0,209.52,Indore
2022-07-22,Linseed,Maharashtra,Indore,7200.0,910.97,Indore
2022-07-23,Linseed,Maharashtra,Indore,7200.0,779.62,Indore
2022-07-24,Linseed,Maharashtra,Indore,7200.0,916.57,Indore
2022-07-25,Linseed,Maharashtra,Indore,7200.0,780.85,Indore
2022-07-26,Linseed,Maharashtra,Indore,7200.0,351.69,Indore
2022-07-27,Linseed,Maharashtra,Indore,7200.0,781.72,Indore
2022-07-28,Linseed,Maharashtra,Indore,7200.0,611.85,Indore
2022-07-29,Linseed,Maharashtra,Indore,7200.0,839.16,Indore
2022-07-30,Linseed,Maharashtra,Indore,7200.0,464.06,Indore
2022-07-31,Linseed,Maharashtra,Indore,7200.0,936.72,Indore
2022-08-01,Linseed,Maharashtra,Indore,7200.0,453.86,Indore
2022-08-02,Linseed,Maharashtra,Indore,7200.0,495.7,Indore
2022-08-03,Linseed,Maharashtra,Indore,7200.0,838.19,Indore
2022-08-04,Linseed,Maharashtra,Indore,7200.0,403.23,Indore
2022-08-05,Linseed,Maharashtra,Indore,7200.0,375.16,Indore
2022-08-06,Linseed,Maharashtra,Indore,7200.0,342.53,Indore
2022-08-07,Linseed,Maharashtra,Indore,7200.0,819.82,Indore
2022-08-08,Linseed,Maharashtra,Indore,7200.0,740.51,Indore
2022-08-09,Linseed,Maharashtra,Indore,7200.0,506.15,Indore
2022-08-10,Linseed,Maharashtra,Indore,7200.0,827.08,Indore
2022-08-11,Linseed,Maharashtra,Indore,7200.0,348.01,Indore
2022-08-12,Linseed,Maharashtra,Indore,7200.0,218.81,Indore
2022-08-13,Linseed,Maharashtra,Indore,7200.0,441.37,Indore
2022-08-14,Linseed,Maharashtra,Indore,7200.0,994.87,Indore
2022-08-15,Linseed,Maharashtra,Indore,7200.0,767.11,Indore
2022-08-16,Linseed,Maharashtra,Indore,7200.0,657.31,Indore
2022-08-17,Linseed,Maharashtra,Indore,7200.0,178.82,Indore
2022-08-18,Linseed,Maharashtra,Indore,7200.0,176.29,Indore
2022-08-19,Linseed,Maharashtra,Indore,7200.0,349.06,Indore
2022-08-20,Linseed,Maharashtra,Indore,7200.0,249.93,Indore
2022-08-21,Linseed,Maharashtra,Indore,7200.0,691.33,Indore
2022-08-22,Linseed,Maharashtra,Indore,7200.0,315.1,Indore
2022-08-23,Linseed,Maharashtra,Indore,7200.0,480.23,Indore
2022-08-24,Linseed,Maharashtra,Indore,7200.0,595.38,Indore
2022-08-25,Linseed,Maharashtra,Indore,7200.0,941.51,Indore
2022-08-26,Linseed,Maharashtra,Indore,7200.0,985.16,Indore
2022-08-27,Linseed,Maharashtra,Indore,7200.0,804.43,Indore
2022-08-28,Linseed,Maharashtra,Indore,7200.0,293.83,Indore
2022-08-29,Linseed,Maharashtra,Indore,7200.0,405.59,Indore
2022-08-30,Linseed,Maharashtra,Indore,7200.0,590.75,Indore
2022-08-31,Linseed,Maharashtra,Indore,7200.0,958.09,Indore
2022-09-01,Linseed,Maharashtra,Indore,7200.0,100.09,Indore
2022-09-02,Linseed,Maharashtra,Indore,7200.0,973.88,Indore
2022-09-03,Linseed,Maharashtra,Indore,7200.0,112.27,Indore
2022-09-04,Linseed,Maharashtra,Indore,7200.0,524.79,Indore
2022-09-05,Linseed,Maharashtra,Indore,7200.0,987.31,Indore
2022-09-06,Linseed,Maharashtra,Indore,7200.0,517.85,Indore
2022-09-07,Linseed,Maharashtra,Indore,7200.0,786.15,Indore
2022-09-08,Linseed,Maharashtra,Indore,7200.0,678.18,Indore
2022-09-09,Linseed,Maharashtra,Indore,7200.0,337.69,Indore
2022-09-10,Linseed,Maharashtra,Indore,7200.0,128.34,Indore
2022-09-11,Linseed,Maharashtra,Indore,7200.0,862.38,Indore
2022-09-12,Linseed,Maharashtra,Indore,7200.0,610.33,Indore
2022-09-13,Linseed,Maharashtra,Indore,7200.0,922.51,Indore
2022-09-14,Linseed,Maharashtra,Indore,7200.0,556.37,Indore
2022-09-15,Linseed,Maharashtra,Indore,7200.0,202.44,Indore
2022-09-16,Linseed,Maharashtra,Indore,7200.0,639.58,Indore
2022-09-17,Linseed,Maharashtra,Indore,7200.0,693.95,Indore
2022-09-18,Linseed,Maharashtra,Indore,7200.0,755.69,Indore
2022-09-19,Linseed,Maharashtra,Indore,7200.0,170.55,Indore
2022-09-20,Linseed,Maharashtra,Indore,7200.0,565.26,Indore
2022-09-21,Linseed,Maharashtra,Indore,7200.0,883.78,Indore
2022-09-22,Linseed,Maharashtra,Indore,7200.0,740.04,Indore
2022-09-23,Linseed,Maharashtra,Indore,7200.0,929.37,Indore
2022-09-24,Linseed,Maharashtra,Indore,7200.0,226.35,Indore
2022-09-25,Linseed,Maharashtra,Indore,7200.0,591.48,Indore
2022-09-26,Linseed,Maharashtra,Indore,7200.0,610.16,Indore
2022-09-27,Linseed,Maharashtra,Indore,7200.0,108.68,Indore
2022-09-28,Linseed,Maharashtra,Indore,7200.0,268.75,Indore
2022-09-29,Linseed,Maharashtra,Indore,7200.0,754.3,Indore
2022-09-30,Linseed,Maharashtra,Indore,7200.0,228.11,Indore
2022-10-01,Linseed,Maharashtra,Indore,7200.0,803.56,Indore
2022-10-02,Linseed,Maharashtra,Indore,7200.0,757.04,Indore
2022-10-03,Linseed,Maharashtra,Indore,7200.0,953.03,Indore
2022-10-04,Linseed,Maharashtra,Indore,7200.0,546.48,Indore
2022-10-05,Linseed,Maharashtra,Indore,7200.0,570.34,Indore
2022-10-06,Linseed,Maharashtra,Indore,7200.0,423.05,Indore
2022-10-07,Linseed,Maharashtra,Indore,7200.0,550.5,Indore
2022-10-08,Linseed,Maharashtra,Indore,7200.0,944.57,Indore
2022-10-09,Linseed,Maharashtra,Indore,7200.0,122.47,Indore
2022-10-10,Linseed,Maharashtra,Indore,7200.0,458.56,Indore
2022-10-11,Linseed,Maharashtra,Indore,7200.0,362.82,Indore
2022-10-12,Linseed,Maharashtra,Indore,7200.0,412.08,Indore
2022-10-13,Linseed,Maharashtra,Indore,7200.0,472.91,Indore
2022-10-14,Linseed,Maharashtra,Indore,7200.0,639.21,Indore
2022-10-15,Linseed,Maharashtra,Indore,7200.0,872.62,Indore
2022-10-16,Linseed,Maharashtra,Indore,7200.0,940.56,Indore
2022-10-17,Linseed,Maharashtra,Indore,7200.0,859.05,Indore
2022-10-18,Linseed,Maharashtra,Indore,7200.0,138.17,Indore
2022-10-19,Linseed,Maharashtra,Indore,7200.0,712.21,Indore
2022-10-20,Linseed,Maharashtra,Indore,7200.0,203.32,Indore
2022-10-21,Linseed,Maharashtra,Indore,7200.0,816.39,Indore
2022-10-22,Linseed,Maharashtra,Indore,7200.0,991.44,Indore
2022-10-23,Linseed,Maharashtra,Indore,7200.0,858.82,Indore
2022-10-24,Linseed,Maharashtra,Indore,7200.0,741.29,Indore
2022-10-25,Linseed,Maharashtra,Indore,7200.0,105.77,Indore
2022-10-26,Linseed,Maharashtra,Indore,7200.0,619.63,Indore
2022-10-27,Linseed,Maharashtra,Indore,7200.0,137.06,Indore
2022-10-28,Linseed,Maharashtra,Indore,7200.0,649.3,Indore
2022-10-29,Linseed,Maharashtra,Indore,7200.0,961.25,Indore
2022-10-30,Linseed,Maharashtra,Indore,7200.0,369.92,Indore
2022-10-31,Linseed,Maharashtra,Indore,7200.0,737.35,Indore
2022-11-01,Linseed,Maharashtra,Indore,7200.0,389.91,Indore
2022-11-02,Linseed,Maharashtra,Indore,7200.0,996.11,Indore
2022-11-03,Linseed,Maharashtra,Indore,7200.0,183.47,Indore
2022-11-04,Linseed,Maharashtra,Indore,7200.0,112.14,Indore
2022-11-05,Linseed,Maharashtra,Indore,7200.0,883.4,Indore
2022-11-06,Linseed,Maharashtra,Indore,7200.0,120.45,Indore
2022-11-07,Linseed,Maharashtra,Indore,7200.0,466.33,Indore
2022-11-08,Linseed,Maharashtra,Indore,7200.0,947.53,Indore
2022-11-09,Linseed,Maharashtra,Indore,7200.0,245.48,Indore
2022-11-10,Linseed,Maharashtra,Indore,7200.0,287.75,Indore
2022-11-11,Linseed,Maharashtra,Indore,7200.0,924.94,Indore
2022-11-12,Linseed,Maharashtra,Indore,7200.0,352.73,Indore
2022-11-13,Linseed,Maharashtra,Indore,7200.0,455.55,Indore
2022-11-14,Linseed,Maharashtra,Indore,7200.0,446.7,Indore
2022-11-15,Linseed,Maharashtra,Indore,7200.0,646.34,Indore
2022-11-16,Linseed,Maharashtra,Indore,7200.0,179.64,Indore
2022-11-17,Linseed,Maharashtra,Indore,7200.0,699.77,Indore
2022-11-18,Linseed,Maharashtra,Indore,7200.0,637.97,Indore
2022-11-19,Linseed,Maharashtra,Indore,7200.0,206.68,Indore
2022-11-20,Linseed,Maharashtra,Indore,7200.0,599.0,Indore
2022-11-21,Linseed,Maharashtra,Indore,7200.0,242.43,Indore
2022-11-22,Linseed,Maharashtra,Indore,7200.0,242.51,Indore
2022-11-23,Linseed,Maharashtra,Indore,7200.0,947.89,Indore
2022-11-24,Linseed,Maharashtra,Indore,7200.0,395.51,Indore
2022-11-25,Linseed,Maharashtra,Indore,7200.0,203.89,Indore
